dgp,n,tau_scale,assignment,model,rep,PEHE,ATE_Bias,RMSE,Coverage,Runtime,status
highdim,1000,0.5,random,X-Learner (LGBM),9,0.6456421479597834,0.00039886738946932703,0.6456421479597834,0.312,0.19904255867004395,success
highdim,1000,0.5,random,LinearDML,0,,,,,0.16401171684265137,error
highdim,1000,0.5,random,LinearDML,1,,,,,0.19905638694763184,error
highdim,1000,0.5,random,LinearDML,2,,,,,0.19905662536621094,error
highdim,1000,0.5,random,LinearDML,3,,,,,0.200300931930542,error
highdim,1000,0.5,random,LinearDML,4,,,,,0.20143461227416992,error
highdim,1000,0.5,random,LinearDML,5,,,,,0.11102604866027832,error
highdim,1000,0.5,random,LinearDML,6,,,,,0.2895185947418213,error
highdim,1000,0.5,random,LinearDML,7,,,,,0.20099234580993652,error
highdim,1000,0.5,random,LinearDML,8,,,,,0.2985084056854248,error
highdim,1000,0.5,random,LinearDML,9,,,,,0.19798779487609863,error
highdim,1000,0.5,random,CausalForestDML,0,,,,,0.3111608028411865,error
highdim,1000,0.5,random,CausalForestDML,1,,,,,0.2542839050292969,error
highdim,1000,0.5,random,CausalForestDML,2,,,,,0.27718162536621094,error
highdim,1000,0.5,random,CausalForestDML,3,,,,,0.27498674392700195,error
highdim,1000,0.5,random,CausalForestDML,4,,,,,0.2862277030944824,error
highdim,1000,0.5,random,CausalForestDML,5,,,,,0.25501298904418945,error
highdim,1000,0.5,random,CausalForestDML,6,,,,,0.28026819229125977,error
highdim,1000,0.5,random,CausalForestDML,7,,,,,0.2735583782196045,error
highdim,1000,0.5,random,CausalForestDML,8,,,,,0.2559325695037842,error
highdim,1000,0.5,random,CausalForestDML,9,,,,,0.28569769859313965,error
highdim,1000,0.5,propensity,Naive ATE,0,0.6784596871377281,0.22403788243481884,0.6784596871377281,0.0,6.461143493652344e-05,success
highdim,1000,0.5,propensity,Naive ATE,1,0.6585863407187712,0.19827394617819075,0.6585863407187712,0.0,3.528594970703125e-05,success
highdim,1000,0.5,propensity,Naive ATE,2,0.704677805370449,0.2803158679859877,0.704677805370449,0.0,3.314018249511719e-05,success
highdim,1000,0.5,propensity,Naive ATE,3,0.6726146205826009,0.25885578751636795,0.6726146205826009,0.0,3.24249267578125e-05,success
highdim,1000,0.5,propensity,Naive ATE,4,0.7142361633185401,0.27849991578388966,0.7142361633185401,0.0,4.00543212890625e-05,success
highdim,1000,0.5,propensity,Naive ATE,5,0.6632463397473024,0.1144405180357691,0.6632463397473024,0.0,3.123283386230469e-05,success
highdim,1000,0.5,propensity,Naive ATE,6,0.6532429081690933,0.13300263116519442,0.6532429081690933,0.0,3.2901763916015625e-05,success
highdim,1000,0.5,propensity,Naive ATE,7,0.7121944262342749,0.2987645685479435,0.7121944262342749,0.0,3.1948089599609375e-05,success
highdim,1000,0.5,propensity,Naive ATE,8,0.6844127183030032,0.19493605884476187,0.6844127183030032,0.0,3.147125244140625e-05,success
highdim,1000,0.5,propensity,Naive ATE,9,0.6778303045962363,0.21055802209728078,0.6778303045962363,0.0,3.24249267578125e-05,success
highdim,1000,0.5,propensity,Stratified ATE,0,0.5503296643457991,0.2948905371309294,0.5503296643457991,0.794,0.0005013942718505859,success
highdim,1000,0.5,propensity,Stratified ATE,1,0.5926401960954019,0.36701267364535,0.5926401960954019,0.786,0.00041222572326660156,success
highdim,1000,0.5,propensity,Stratified ATE,2,0.6259528950751772,0.3531455845639522,0.6259528950751772,0.639,0.00040602684020996094,success
highdim,1000,0.5,propensity,Stratified ATE,3,0.588667210836423,0.30198760265448876,0.588667210836423,0.587,0.00041985511779785156,success
highdim,1000,0.5,propensity,Stratified ATE,4,0.5317783982075395,0.2584623270673562,0.5317783982075395,0.947,0.000400543212890625,success
highdim,1000,0.5,propensity,Stratified ATE,5,0.5705592878570941,0.2321482928699297,0.5705592878570941,0.694,0.0004584789276123047,success
highdim,1000,0.5,propensity,Stratified ATE,6,0.6242396950165637,0.3710013722299337,0.6242396950165637,0.647,0.0004062652587890625,success
highdim,1000,0.5,propensity,Stratified ATE,7,0.5579899725799848,0.1755678779144659,0.5579899725799848,0.745,0.0004208087921142578,success
highdim,1000,0.5,propensity,Stratified ATE,8,0.5287797103797637,0.252170323396499,0.5287797103797637,0.839,0.00039768218994140625,success
highdim,1000,0.5,propensity,Stratified ATE,9,0.6180911629791864,0.35554096925783385,0.6180911629791864,0.778,0.0003955364227294922,success
highdim,1000,0.5,propensity,Linear + Interactions,0,,,,,9.298324584960938e-06,error
highdim,1000,0.5,propensity,Linear + Interactions,1,,,,,5.245208740234375e-06,error
highdim,1000,0.5,propensity,Linear + Interactions,2,,,,,4.291534423828125e-06,error
highdim,1000,0.5,propensity,Linear + Interactions,3,,,,,3.5762786865234375e-06,error
highdim,1000,0.5,propensity,Linear + Interactions,4,,,,,3.814697265625e-06,error
highdim,1000,0.5,propensity,Linear + Interactions,5,,,,,3.814697265625e-06,error
highdim,1000,0.5,propensity,Linear + Interactions,6,,,,,3.814697265625e-06,error
highdim,1000,0.5,propensity,Linear + Interactions,7,,,,,2.86102294921875e-06,error
highdim,1000,0.5,propensity,Linear + Interactions,8,,,,,4.76837158203125e-06,error
highdim,1000,0.5,propensity,Linear + Interactions,9,,,,,3.5762786865234375e-06,error
highdim,1000,0.5,propensity,S-Learner (Linear),0,0.657652842962065,0.047736468219069496,0.657652842962065,0.0,0.0028429031372070312,success
highdim,1000,0.5,propensity,S-Learner (Linear),1,0.6528800773427617,0.14254569378121684,0.6528800773427617,0.0,0.08428621292114258,success
highdim,1000,0.5,propensity,S-Learner (Linear),2,0.6493098866349404,0.0004017082238597725,0.6493098866349404,0.0,0.0028228759765625,success
highdim,1000,0.5,propensity,S-Learner (Linear),3,0.6638807691699885,0.12268285886068638,0.6638807691699885,0.0,0.19717907905578613,success
highdim,1000,0.5,propensity,S-Learner (Linear),4,0.670344917455149,0.08040178368252396,0.670344917455149,0.0,0.0027174949645996094,success
highdim,1000,0.5,propensity,S-Learner (Linear),5,0.6479360548992384,0.04087444350910904,0.6479360548992384,0.0,0.19514203071594238,success
highdim,1000,0.5,propensity,S-Learner (Linear),6,0.6454144921799777,0.03360390722079966,0.6454144921799777,0.0,0.0026149749755859375,success
highdim,1000,0.5,propensity,S-Learner (Linear),7,0.6727889901948988,0.05556206316686495,0.6727889901948988,0.0,0.195725679397583,success
highdim,1000,0.5,propensity,S-Learner (Linear),8,0.6170703293687508,0.008165467968933193,0.6170703293687508,0.0,0.002631664276123047,success
highdim,1000,0.5,propensity,S-Learner (Linear),9,0.6688462806765242,0.1615203410675629,0.6688462806765242,0.0,0.1954333782196045,success
highdim,1000,0.5,propensity,T-Learner (Linear),0,0.4405123875691309,0.10595070639270486,0.4405123875691309,0.998,0.09940624237060547,success
highdim,1000,0.5,propensity,T-Learner (Linear),1,0.47390337023116424,0.051565275504534436,0.47390337023116424,1.0,0.19865679740905762,success
highdim,1000,0.5,propensity,T-Learner (Linear),2,0.3343421320415557,0.09598063205324507,0.3343421320415557,1.0,0.09945535659790039,success
highdim,1000,0.5,propensity,T-Learner (Linear),3,0.48162948767526587,0.04525654629216429,0.48162948767526587,0.999,0.19965195655822754,success
highdim,1000,0.5,propensity,T-Learner (Linear),4,0.5144729315992151,0.05742023456501554,0.5144729315992151,0.998,0.2980837821960449,success
highdim,1000,0.5,propensity,T-Learner (Linear),5,0.48797294763095256,0.05865894421620961,0.48797294763095256,0.999,0.09934496879577637,success
highdim,1000,0.5,propensity,T-Learner (Linear),6,0.5245011823662529,0.05270094543961722,0.5245011823662529,0.998,0.19887232780456543,success
highdim,1000,0.5,propensity,T-Learner (Linear),7,0.3584442807058136,0.003863067286124575,0.3584442807058136,1.0,0.19816231727600098,success
highdim,1000,0.5,propensity,T-Learner (Linear),8,0.4834462440801345,0.013835692482569086,0.4834462440801345,1.0,0.10014653205871582,success
highdim,1000,0.5,propensity,T-Learner (Linear),9,0.45030234182044254,0.00424607976037941,0.45030234182044254,1.0,0.19864249229431152,success
highdim,1000,0.5,propensity,X-Learner (Linear),0,0.6517418425053852,0.03577472593555812,0.6517418425053852,0.0,0.2021341323852539,success
highdim,1000,0.5,propensity,X-Learner (Linear),1,0.6429263993181212,0.02926100353794187,0.6429263993181212,0.0,0.2990083694458008,success
highdim,1000,0.5,propensity,X-Learner (Linear),2,0.6591933210333949,0.015869319669428218,0.6591933210333949,0.0,0.2990889549255371,success
highdim,1000,0.5,propensity,X-Learner (Linear),3,0.6330920818026555,0.00945645080589716,0.6330920818026555,0.0,0.20388293266296387,success
highdim,1000,0.5,propensity,X-Learner (Linear),4,0.6287790627143087,0.006512325725682782,0.6287790627143087,0.0,0.39148426055908203,success
highdim,1000,0.5,propensity,X-Learner (Linear),5,0.6051107262001991,0.014636966279663549,0.6051107262001991,0.0,0.20276427268981934,success
highdim,1000,0.5,propensity,X-Learner (Linear),6,0.6342863555189451,0.0044681723315972395,0.6342863555189451,0.0,0.39748239517211914,success
highdim,1000,0.5,propensity,X-Learner (Linear),7,0.6530404226318541,0.005719886437372899,0.6530404226318541,0.0,0.3984224796295166,success
highdim,1000,0.5,propensity,X-Learner (Linear),8,0.6324524285927471,0.003844568713962136,0.6324524285927471,0.0,0.20005106925964355,success
highdim,1000,0.5,propensity,X-Learner (Linear),9,0.6510955218654958,0.018808099887565544,0.6510955218654958,0.0,0.3979964256286621,success
highdim,1000,0.5,propensity,T-Learner (RF),0,,,,,2.3365020751953125e-05,error
highdim,1000,0.5,propensity,T-Learner (RF),1,,,,,9.298324584960938e-06,error
highdim,1000,0.5,propensity,T-Learner (RF),2,,,,,5.4836273193359375e-06,error
highdim,1000,0.5,propensity,T-Learner (RF),3,,,,,5.245208740234375e-06,error
highdim,1000,0.5,propensity,T-Learner (RF),4,,,,,5.245208740234375e-06,error
highdim,1000,0.5,propensity,T-Learner (RF),5,,,,,5.0067901611328125e-06,error
highdim,1000,0.5,propensity,T-Learner (RF),6,,,,,4.76837158203125e-06,error
highdim,1000,0.5,propensity,T-Learner (RF),7,,,,,3.814697265625e-06,error
highdim,1000,0.5,propensity,T-Learner (RF),8,,,,,4.76837158203125e-06,error
highdim,1000,0.5,propensity,T-Learner (RF),9,,,,,4.5299530029296875e-06,error
highdim,1000,0.5,propensity,X-Learner (RF),0,,,,,1.9788742065429688e-05,error
highdim,1000,0.5,propensity,X-Learner (RF),1,,,,,1.4781951904296875e-05,error
highdim,1000,0.5,propensity,X-Learner (RF),2,,,,,4.76837158203125e-06,error
highdim,1000,0.5,propensity,X-Learner (RF),3,,,,,4.76837158203125e-06,error
highdim,1000,0.5,propensity,X-Learner (RF),4,,,,,5.0067901611328125e-06,error
highdim,1000,0.5,propensity,X-Learner (RF),5,,,,,1.2159347534179688e-05,error
highdim,1000,0.5,propensity,X-Learner (RF),6,,,,,4.291534423828125e-06,error
highdim,1000,0.5,propensity,X-Learner (RF),7,,,,,4.291534423828125e-06,error
highdim,1000,0.5,propensity,X-Learner (RF),8,,,,,3.814697265625e-06,error
highdim,1000,0.5,propensity,X-Learner (RF),9,,,,,4.5299530029296875e-06,error
highdim,1000,0.5,propensity,T-Learner (LGBM),0,0.47521225703253045,0.008379683543953966,0.47521225703253045,0.984,0.03629612922668457,success
highdim,1000,0.5,propensity,T-Learner (LGBM),1,0.46879360088405087,0.12302837024254897,0.46879360088405087,0.984,0.06560015678405762,success
highdim,1000,0.5,propensity,T-Learner (LGBM),2,0.529425418918697,0.004780207914181951,0.529425418918697,0.98,0.0347437858581543,success
highdim,1000,0.5,propensity,T-Learner (LGBM),3,0.5057387930442072,0.0022987084637576772,0.5057387930442072,0.985,0.032259464263916016,success
highdim,1000,0.5,propensity,T-Learner (LGBM),4,0.44709717002214977,0.013026901573186051,0.44709717002214977,0.995,0.03417611122131348,success
highdim,1000,0.5,propensity,T-Learner (LGBM),5,0.448219180243726,0.007438638449925999,0.448219180243726,0.996,0.03346705436706543,success
highdim,1000,0.5,propensity,T-Learner (LGBM),6,0.4487589110907344,0.06680359075304158,0.4487589110907344,0.996,0.05310487747192383,success
highdim,1000,0.5,propensity,T-Learner (LGBM),7,0.47544743150539304,0.03642316557975198,0.47544743150539304,0.993,0.03391766548156738,success
highdim,1000,0.5,propensity,T-Learner (LGBM),8,0.5172379340667822,0.009925573699362669,0.5172379340667822,0.946,0.05313730239868164,success
highdim,1000,0.5,propensity,T-Learner (LGBM),9,0.5265746304619202,0.08818335472919253,0.5265746304619202,0.985,0.03231215476989746,success
highdim,1000,0.5,propensity,X-Learner (LGBM),0,0.6386271489935943,0.0019196271706786155,0.6386271489935943,0.31,0.08593416213989258,success
highdim,1000,0.5,propensity,X-Learner (LGBM),1,0.6292243209513502,0.02382913476985363,0.6292243209513502,0.295,0.2024393081665039,success
highdim,1000,0.5,propensity,X-Learner (LGBM),2,0.6375333331598659,0.016439690676168236,0.6375333331598659,0.32,0.20519399642944336,success
highdim,1000,0.5,propensity,X-Learner (LGBM),3,0.621637213270882,0.03986312025496699,0.621637213270882,0.325,0.20205926895141602,success
highdim,1000,0.5,propensity,X-Learner (LGBM),4,0.635956739403994,0.012827950540267656,0.635956739403994,0.315,0.19505023956298828,success
highdim,1000,0.5,propensity,X-Learner (LGBM),5,0.6165226416536691,0.02412496884442108,0.6165226416536691,0.323,0.201002836227417,success
highdim,1000,0.5,propensity,X-Learner (LGBM),6,0.6229441615799736,0.03182327773288264,0.6229441615799736,0.312,0.20482110977172852,success
highdim,1000,0.5,propensity,X-Learner (LGBM),7,0.6355307442801905,0.01157429860579662,0.6355307442801905,0.3,0.19267725944519043,success
highdim,1000,0.5,propensity,X-Learner (LGBM),8,0.616223829594212,0.04016783584897711,0.616223829594212,0.341,0.19816231727600098,success
highdim,1000,0.5,propensity,X-Learner (LGBM),9,0.6326660581248824,0.04035910174399273,0.6326660581248824,0.31,0.1972949504852295,success
highdim,1000,0.5,propensity,LinearDML,0,,,,,0.1601731777191162,error
highdim,1000,0.5,propensity,LinearDML,1,,,,,0.20040416717529297,error
highdim,1000,0.5,propensity,LinearDML,2,,,,,0.20020341873168945,error
highdim,1000,0.5,propensity,LinearDML,3,,,,,0.29810142517089844,error
highdim,1000,0.5,propensity,LinearDML,4,,,,,0.2000410556793213,error
highdim,1000,0.5,propensity,LinearDML,5,,,,,0.2986271381378174,error
highdim,1000,0.5,propensity,LinearDML,6,,,,,0.19896841049194336,error
highdim,1000,0.5,propensity,LinearDML,7,,,,,0.19989895820617676,error
highdim,1000,0.5,propensity,LinearDML,8,,,,,0.19998526573181152,error
highdim,1000,0.5,propensity,LinearDML,9,,,,,0.20023179054260254,error
highdim,1000,0.5,propensity,CausalForestDML,0,,,,,0.3706319332122803,error
highdim,1000,0.5,propensity,CausalForestDML,1,,,,,0.27622318267822266,error
highdim,1000,0.5,propensity,CausalForestDML,2,,,,,0.2767486572265625,error
highdim,1000,0.5,propensity,CausalForestDML,3,,,,,0.28444743156433105,error
highdim,1000,0.5,propensity,CausalForestDML,4,,,,,0.2562296390533447,error
highdim,1000,0.5,propensity,CausalForestDML,5,,,,,0.27297353744506836,error
highdim,1000,0.5,propensity,CausalForestDML,6,,,,,0.2746152877807617,error
highdim,1000,0.5,propensity,CausalForestDML,7,,,,,0.254610538482666,error
highdim,1000,0.5,propensity,CausalForestDML,8,,,,,0.2527463436126709,error
highdim,1000,0.5,propensity,CausalForestDML,9,,,,,0.2747993469238281,error
highdim,1000,1.0,random,Naive ATE,0,1.3131272806928695,0.16854743977339873,1.3131272806928695,0.0,7.843971252441406e-05,success
highdim,1000,1.0,random,Naive ATE,1,1.269861559459783,0.0014452224674874198,1.269861559459783,0.0,3.457069396972656e-05,success
highdim,1000,1.0,random,Naive ATE,2,1.2723744650090687,0.127222037171271,1.2723744650090687,0.0,3.838539123535156e-05,success
highdim,1000,1.0,random,Naive ATE,3,1.3064526972849915,0.009635309580926848,1.3064526972849915,0.0,3.337860107421875e-05,success
highdim,1000,1.0,random,Naive ATE,4,1.3328743914128252,0.06981571498955289,1.3328743914128252,0.0,3.2901763916015625e-05,success
highdim,1000,1.0,random,Naive ATE,5,1.3011389437649807,0.14183760112555918,1.3011389437649807,0.0,3.1948089599609375e-05,success
highdim,1000,1.0,random,Naive ATE,6,1.34335595995623,0.20115596351408316,1.34335595995623,0.0,3.218650817871094e-05,success
highdim,1000,1.0,random,Naive ATE,7,1.2834301382075783,0.05388910594078915,1.2834301382075783,0.0,3.981590270996094e-05,success
highdim,1000,1.0,random,Naive ATE,8,1.3148389277375883,0.07212145797837002,1.3148389277375883,0.0,3.0994415283203125e-05,success
highdim,1000,1.0,random,Naive ATE,9,1.3017362871859008,0.17653069385366071,1.3017362871859008,0.0,3.075599670410156e-05,success
highdim,1000,1.0,random,Stratified ATE,0,1.0417743934218007,0.32249473689125946,1.0417743934218007,0.864,0.0004982948303222656,success
highdim,1000,1.0,random,Stratified ATE,1,1.0423833441291004,0.3846640448031242,1.0423833441291004,0.79,0.0004222393035888672,success
highdim,1000,1.0,random,Stratified ATE,2,1.01465082163411,0.40129273469022597,1.01465082163411,0.886,0.0004229545593261719,success
highdim,1000,1.0,random,Stratified ATE,3,1.0111122746402665,0.38202012547480835,1.0111122746402665,0.866,0.0004131793975830078,success
highdim,1000,1.0,random,Stratified ATE,4,1.0298103716411755,0.4579297678789675,1.0298103716411755,0.852,0.0004124641418457031,success
highdim,1000,1.0,random,Stratified ATE,5,1.0319929962261678,0.4204169285377361,1.0319929962261678,0.827,0.0003972053527832031,success
highdim,1000,1.0,random,Stratified ATE,6,0.9673385234878841,0.29597311972209617,0.9673385234878841,0.891,0.0003998279571533203,success
highdim,1000,1.0,random,Stratified ATE,7,1.0292824553375495,0.36045691625410514,1.0292824553375495,0.765,0.0004038810729980469,success
highdim,1000,1.0,random,Stratified ATE,8,0.9792884019741634,0.22173864722146283,0.9792884019741634,0.787,0.0004036426544189453,success
highdim,1000,1.0,random,Stratified ATE,9,1.0932755036756943,0.46711984158773767,1.0932755036756943,0.718,0.0004010200500488281,success
highdim,1000,1.0,random,Linear + Interactions,0,,,,,9.775161743164062e-06,error
